WS_nonfish,Fishery,Atmospheric,Hydrological,F_other,Total_Watershed
16.911933675551175,14.777334015368918,15.860441624460519,40.01247364161429,12.437816566019238,31.689267690920094
9.500762835994285,23.883507713456638,29.501926247774293,35.888054765392184,1.2257484943253103,33.384270549450925
39.2081991819103,11.895408426128078,6.578554022654697,32.20910589228526,10.108732511927343,51.10360760803838
10.805105156597595,13.579139649367248,5.775838002843424,56.83816268945543,13.001754621275476,24.38424480596484
25.113420307509728,16.566006984883597,12.161829031952088,44.85564968214635,1.303094011737363,41.67942729239333
23.25869962941353,16.140565375307876,10.882580012480641,43.70368470852595,6.014470321634593,39.39926500472141
16.44477003214839,14.122213138205042,20.52074578505922,36.00569647274647,12.906575110560553,30.56698317035343
35.01776413573212,12.465807085805162,11.670196089248083,33.7535699554109,7.092662752093451,47.48357122153728
30.4906805418404,13.135632438872705,10.274320784410808,35.567250911409175,10.532115207831982,43.62631298071311
26.55861871604779,15.193248693004627,8.30355653367838,41.13864261490485,8.805933241741748,41.751867409052416
18.718809149066495,14.571194441527776,10.808912515316962,39.45431110321367,16.446773261207145,33.29000359059427
18.86341217474456,29.942862832966334,11.158109770068268,7.690652390474672,32.34496388611193,48.806275007710894
17.585468891253484,15.579047106374933,19.598400489945018,42.183266011107506,5.053817661321163,33.16451599762841
37.88065066249034,11.713680510331416,8.444791901882638,36.745340511772184,5.2155361557302875,49.594331172821754
53.03533430220117,9.595003325719135,6.613846057002926,25.980316697331823,4.775499448812494,62.630337627920305
12.481778867134738,18.165200690603324,17.983139313656164,49.18577417763362,2.184106924320343,30.646979557738064
2.3611416857946463,19.573542144965867,15.94021186769168,52.99912950021529,9.125974715178138,21.934683830760513
19.83153958650876,14.043779471700017,15.542533983236297,38.02623364644928,12.555913724203869,33.875319058208774
18.787406553741015,9.485291892694395,12.2689601914213,50.18942759722514,9.268914015419437,28.27269844643541
66.27728131539132,5.532721350225904,7.5520992409708665,14.980907040611678,5.656990939154379,71.81000266561722
23.76600717707681,17.67037518254728,10.420836775743409,47.845938955820316,0.29684190152055273,41.43638235962409
28.66466191033576,17.08830901028251,5.919347012875567,32.77457309623179,15.553108268263486,45.75297092061827
21.787270596407428,14.630519074012183,15.482223281176488,39.61494395424836,8.485043008292482,36.41778967041961
14.449124344581225,11.42986734395981,7.4310480374650085,63.971069853584524,2.718890319790622,25.878991688541035
15.715709685621986,11.351075207939243,11.245972646898537,55.154982085194355,6.53226047427106,27.066784893561227
71.2710835222259,5.4525993944389795,3.20072396008612,14.763961437250156,5.311631861999009,76.72368291666487
42.70449865798776,12.541463266097185,6.494600589209767,31.975449971192653,6.283987221101026,55.24596192408495
13.04460120911446,17.038649650511832,4.308882863832438,46.13542059215513,19.472445784381975,30.08325085962629
25.236258475125666,14.692771774073071,9.832712173223724,39.78350511133631,10.45475229378439,39.92903024919874
30.424748849445713,14.69696197042352,6.778009753987848,39.794850873762144,8.305428530817528,45.121710819869236
15.153499687354614,19.76750396053738,4.828648098950596,53.52431841622428,6.726029836933147,34.92100364789199
20.625537336667964,16.429826804642666,18.248219764342416,44.48691565564783,0.2095004296594916,37.05536414131063
35.81123579183725,25.119151631011867,9.57282955072976,11.80087195405603,17.69591114607429,60.930387422849115
62.74819721024383,7.348512747167023,5.109162918766239,19.89751143848301,4.8966155990864975,70.09670995741085
21.642391005418997,16.6323604267724,13.30496994173115,38.50199859557294,9.918280274533052,38.274751432191394
6.547060431426609,9.524413387962559,39.44614297358952,38.573168247449836,5.909214959571473,16.07147381938917
25.54149054120059,14.12018405843055,7.054907056508766,39.54031288186909,13.743105296254928,39.66167459963114
66.20421057926215,7.129980549876863,4.753157982984934,19.305793488897354,2.6068574617449767,73.33419112913901
15.55199551082894,16.98873682494075,10.67270422413366,46.000272018301125,10.786291720904241,32.54073233576969
13.17016873336086,15.986670420753823,15.01375536237975,43.28698452388727,12.542420818885278,29.156839154114685
17.283975290653956,17.465376106439447,13.731438287806034,47.290864534359116,4.228345972929316,34.749351397093406
24.173799231623786,13.856679406711473,9.663443517967483,37.519624239711064,14.786453278699836,38.03047863833526
60.65108462077933,7.075834538769227,5.258534915390803,20.996364658771483,6.018181453157999,67.72691915954856
17.257393112945923,16.643017460180705,8.391641144856525,56.68449101096861,1.0234572374728064,33.90041057312663
2.08519694240881,17.84295105149721,13.947796069827682,48.31322130866937,17.810834208732587,19.92814799390602
21.196639932261874,14.227154533084155,10.788748874292015,38.5227568895817,15.264700396998963,35.42379446534603
20.894728645276935,16.51591863212923,10.324158306841117,37.14036043897847,15.124833685990112,37.41064727740617
